date,store_id,product_id,category,region,inventory_level,units_sold,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2022-01-04,3,0,3,1,66,52,54.03,5,1,0,57.07,1
2022-01-04,2,0,0,1,478,67,85.27,15,1,0,80.98,3
2022-01-04,1,0,2,0,122,90,89.82,0,0,1,86.18,1
2022-01-04,1,0,4,2,243,29,28.06,5,2,0,31.71,0
2022-01-05,4,0,2,1,182,154,73.38,0,0,1,68.99,2
2022-01-05,0,0,2,0,270,169,73.17,15,2,0,75.17,2
2022-01-05,1,0,0,3,374,81,45.15,10,3,1,40.67,1
2022-01-05,2,0,4,3,236,98,36.27,5,2,0,36.27,1
2022-01-05,2,0,0,1,186,90,84.2,20,1,1,84.58,1
2022-01-05,4,0,4,2,309,174,16.42,5,2,0,20.26,0
2022-01-05,0,0,2,3,244,139,26.01,15,0,1,26.27,2
2022-01-05,1,0,1,0,344,205,28.32,0,2,0,31.36,1
2022-01-05,3,0,4,1,430,222,27.02,10,2,1,22.44,3
2022-01-05,3,0,0,1,498,438,55.34,5,3,1,54.87,1
2022-01-05,1,0,4,1,404,27,11.03,5,0,1,10.58,0
2022-01-05,1,0,3,2,98,83,35.07,10,1,0,32.1,1
2022-01-05,0,0,3,1,83,48,16.62,20,0,1,15.11,0
2022-01-05,4,0,0,1,231,15,28.58,0,0,1,25.74,2
2022-01-05,3,0,3,1,168,116,50.54,15,3,1,49.5,1
2022-01-05,2,0,3,0,219,62,60.93,10,1,0,56.24,3
2022-01-05,1,0,1,3,462,386,11.41,20,0,0,8.61,0
2022-01-05,0,0,0,0,338,46,99.12,0,2,0,99.98,0
2022-01-05,4,0,2,0,109,46,36.01,20,0,1,32.51,1
2022-01-05,3,0,1,0,468,197,86.49,20,1,1,89.31,0
2022-01-05,2,0,4,2,299,140,54.29,10,2,0,50.67,1
2022-01-05,3,0,1,3,354,182,45.91,15,2,0,47.49,2
2022-01-05,2,0,2,1,261,113,23.26,20,1,0,19.73,0
2022-01-05,4,0,2,3,489,96,81.38,15,3,0,81.39,1
2022-01-05,1,0,4,0,413,366,52.98,10,1,0,56.32,3
2022-01-05,1,0,3,1,220,153,63.01,0,3,1,63.75,0
2022-01-05,0,0,3,3,145,118,78.51,5,2,1,79.41,2
2022-01-05,3,0,3,3,262,223,76.46,5,0,1,75.83,3
2022-01-05,2,0,3,3,299,282,35.39,0,0,1,33.66,3
2022-01-05,1,0,2,0,222,46,18.12,5,0,0,17.95,1
2022-01-05,0,0,3,1,435,121,69.13,15,0,1,65.28,1
2022-01-05,4,0,2,1,314,90,57.1,0,0,0,60.2,1
2022-01-05,3,0,2,1,256,237,91.75,10,1,1,87.23,3
2022-01-05,2,0,1,0,180,36,62.16,10,0,0,66.32,0
2022-01-05,1,0,4,3,114,71,21.09,10,1,0,18.02,1
2022-01-05,0,0,0,2,339,26,24.92,15,3,0,24.38,0
2022-01-05,0,0,4,2,348,281,53.04,20,1,1,54.87,3
2022-01-05,4,0,0,2,276,150,21.09,10,3,0,23.73,2
2022-01-05,2,0,2,1,197,58,10.35,15,1,0,12.41,2
2022-01-05,0,0,3,2,209,16,90.55,0,1,0,90.2,0
2022-01-05,4,0,4,3,412,408,89.6,20,1,0,94.16,3
2022-01-05,3,0,0,3,391,253,80.62,0,1,0,79.01,0
2022-01-05,2,0,0,0,139,112,84.48,0,2,0,89.23,2
2022-01-05,1,0,3,2,361,155,78.43,15,0,1,82.14,3
2022-01-05,0,0,1,2,373,350,41.72,0,3,1,38.68,2
2022-01-05,4,0,2,3,354,312,30.32,5,3,1,34.22,3
2022-01-05,3,0,2,2,292,142,79.01,15,3,1,76.79,1
2022-01-05,2,0,3,0,275,110,34.82,10,3,0,38.75,3
2022-01-05,3,0,2,0,189,83,21.77,5,1,1,25.95,3
2022-01-05,4,0,3,3,72,39,35.59,5,2,1,39.17,2
2022-01-05,4,0,1,2,177,161,49.5,10,0,1,50.77,1
2022-01-05,2,0,3,3,380,362,74.95,10,1,1,71.2,1
2022-01-05,0,0,2,0,231,2,66.3,20,0,1,63.82,3
2022-01-05,4,0,0,0,243,229,80.13,20,0,1,84.04,3
2022-01-05,3,0,1,2,362,326,25.7,15,0,1,24.25,0
2022-01-05,2,0,0,3,464,383,27.43,5,1,1,25.42,2
2022-01-05,1,0,1,2,387,224,14.14,5,1,1,12.19,3
2022-01-05,0,0,2,3,191,90,47.24,0,0,0,45.83,2
2022-01-05,4,0,1,0,375,50,43.83,5,3,1,38.99,1
2022-01-05,3,0,0,1,141,67,13.28,10,2,1,14.47,2
2022-01-05,1,0,3,3,241,194,87.16,5,3,0,85.47,2
2022-01-05,0,0,3,3,176,112,36.66,5,3,1,41.25,2
2022-01-05,4,0,0,2,140,56,27.98,0,1,0,23.4,2
2022-01-05,3,0,1,3,196,153,31.74,15,2,0,30.66,1
2022-01-05,2,0,2,1,115,12,91.6,10,1,1,93.81,0
2022-01-05,1,0,4,2,268,185,19.32,10,2,0,19.97,2
2022-01-05,0,0,4,0,446,322,38.45,10,3,1,41.12,2
2022-01-05,4,0,1,0,259,250,49.79,5,2,0,54.48,1
2022-01-05,3,0,2,0,72,60,86.25,10,1,0,83.24,1
2022-01-05,2,0,4,2,335,58,41.29,15,1,0,42.37,3
2022-01-05,1,0,0,3,488,233,65.91,5,0,1,67.66,1
2022-01-05,0,0,0,2,95,71,37.45,10,3,1,36.16,3
2022-01-05,3,0,3,3,371,205,68.63,20,2,1,70.06,2
2022-01-05,1,0,3,1,349,341,90.22,20,1,1,87.58,2
2022-01-05,2,0,0,2,370,264,72.31,20,2,1,68.04,0
2022-01-05,2,0,3,2,172,115,70.48,5,2,0,71.4,3
2022-01-05,4,0,4,1,107,53,21.2,20,3,0,18.82,2
2022-01-05,3,0,0,0,62,23,24.71,20,0,1,25.11,1
2022-01-05,0,0,3,0,209,90,98.92,10,1,0,103.21,1
2022-01-05,4,0,0,2,195,88,47.0,0,3,1,44.13,1
2022-01-05,3,0,3,2,71,47,97.07,10,2,0,98.41,0
2022-01-05,2,0,1,3,179,29,98.22,10,3,0,98.6,3
2022-01-05,1,0,0,1,465,310,80.61,0,1,1,78.14,3
2022-01-05,0,0,0,2,103,6,30.86,5,2,0,35.02,1
2022-01-05,4,0,0,0,226,115,69.77,10,0,0,66.5,0
2022-01-05,3,0,0,1,91,44,26.73,5,1,0,23.39,2
2022-01-05,2,0,2,2,429,12,98.81,5,3,1,97.98,0
2022-01-05,1,0,3,2,137,1,88.84,15,0,1,85.7,1
2022-01-05,1,0,3,1,433,316,59.42,10,2,1,54.5,2
2022-01-05,4,0,1,2,327,318,94.5,5,2,0,96.98,3
2022-01-05,0,0,2,0,322,130,27.4,15,1,0,24.46,1
2022-01-05,1,0,3,0,470,220,18.08,10,0,1,21.06,3
2022-01-05,2,0,3,1,116,81,85.69,0,3,1,87.98,0
2022-01-05,3,0,2,3,344,37,61.85,15,2,1,60.12,1
2022-01-05,4,0,0,2,114,109,26.26,20,1,1,24.57,0
2022-01-05,0,0,4,3,140,12,67.64,10,0,0,69.12,1
2022-01-05,1,0,1,3,341,121,16.52,15,3,0,13.86,2
2022-01-05,2,0,0,1,162,13,10.19,20,3,1,6.98,3
2022-01-05,3,0,3,0,319,89,11.47,5,1,0,8.26,2
2022-01-05,0,0,0,3,394,32,95.9,20,3,1,98.49,3
2022-01-06,4,0,3,0,348,230,98.69,5,1,0,95.04,1
2022-01-06,1,0,3,0,357,20,16.01,15,1,1,16.67,3
2022-01-06,0,0,1,3,475,56,35.38,0,3,0,35.22,2
2022-01-06,4,0,2,3,328,31,60.2,10,3,1,62.7,1
2022-01-06,3,0,2,3,323,209,53.18,20,0,1,50.1,3
2022-01-06,2,0,3,2,368,308,76.54,20,1,1,75.58,1
2022-01-06,2,0,1,0,111,4,68.38,5,1,0,63.74,3
2022-01-06,1,0,0,0,487,31,43.39,20,3,1,42.47,1
2022-01-06,0,0,0,1,163,158,51.57,5,1,0,55.42,1
2022-01-06,3,0,0,3,370,44,91.37,5,3,1,91.38,0
2022-01-06,2,0,4,1,349,163,98.19,5,3,1,96.7,2
2022-01-06,1,0,0,3,107,103,72.1,5,0,0,74.5,2
2022-01-06,0,0,4,1,118,19,60.66,15,2,0,55.68,0
2022-01-06,4,0,4,2,62,23,36.25,15,3,0,37.33,3
2022-01-06,3,0,0,3,270,249,22.12,15,2,0,23.5,0
2022-01-06,1,0,0,3,364,320,90.38,0,3,0,89.73,2
2022-01-06,0,0,3,0,292,282,96.48,5,3,0,92.65,2
2022-01-06,4,0,3,3,296,151,25.05,20,1,0,25.74,0
2022-01-06,3,0,0,1,162,43,95.25,0,2,0,98.92,0
2022-01-06,2,0,4,0,214,129,36.77,15,1,0,38.11,1
2022-01-06,3,0,2,2,206,6,99.88,5,3,1,96.04,3
2022-01-06,2,0,4,3,176,118,38.24,15,1,0,38.27,0
2022-01-06,0,0,1,1,278,16,62.69,5,3,1,63.49,1
2022-01-06,1,0,2,3,288,123,46.07,5,0,1,48.65,0
2022-01-06,2,0,1,1,389,195,24.77,15,2,1,20.74,0
2022-01-06,4,0,4,1,477,30,22.44,5,0,0,24.38,2
2022-01-06,3,0,4,2,233,175,12.18,10,0,1,7.63,2
2022-01-06,2,0,3,0,124,30,56.67,10,1,0,56.94,0
2022-01-06,1,0,3,0,202,20,97.93,20,1,0,93.38,2
2022-01-06,0,0,4,2,456,80,90.18,0,2,0,85.83,3
2022-01-06,4,0,3,2,412,345,84.85,20,3,0,86.11,0
2022-01-06,3,0,2,1,444,52,85.49,10,0,0,80.53,3
2022-01-06,2,0,3,2,401,264,38.36,20,3,0,41.24,2
2022-01-06,1,0,4,3,292,118,99.32,15,0,0,96.43,0
2022-01-06,0,0,3,1,319,30,16.23,15,3,0,16.97,0
2022-01-06,1,0,0,2,215,36,19.9,20,0,1,17.52,1
2022-01-06,4,0,4,0,348,346,96.79,0,2,1,96.45,1
2022-01-06,2,0,2,3,320,102,95.18,10,2,1,98.32,1
2022-01-06,1,0,1,2,253,32,27.87,10,2,0,28.81,1
2022-01-06,0,0,1,0,343,300,77.43,0,1,1,81.59,2
2022-01-06,4,0,3,1,350,249,43.06,20,0,1,40.13,0
2022-01-06,3,0,0,1,344,59,57.75,0,3,0,58.0,0
2022-01-06,2,0,4,0,319,126,93.11,10,1,1,93.71,3
2022-01-06,1,0,3,2,263,165,47.7,0,3,1,44.88,0
2022-01-06,0,0,4,0,344,228,84.98,20,1,0,84.45,2
2022-01-06,4,0,2,2,261,141,19.09,0,3,0,18.94,0
2022-01-06,3,0,0,1,206,167,59.8,10,3,1,62.67,1
2022-01-06,3,0,3,0,282,225,28.4,20,2,0,24.61,3
2022-01-06,0,0,0,0,285,147,24.69,10,2,1,20.0,1
2022-01-06,4,0,4,3,310,151,65.95,20,3,1,68.07,0
2022-01-06,3,0,3,3,495,266,40.46,10,0,0,40.25,2
2022-01-06,1,0,4,3,126,12,83.34,10,2,0,79.68,3
2022-01-06,0,0,4,1,220,0,38.45,20,3,1,39.51,3
2022-01-06,4,0,1,0,107,71,60.61,10,1,0,55.64,0
2022-01-06,3,0,2,2,272,223,99.21,10,3,1,95.81,2
2022-01-06,2,0,0,2,276,191,52.87,0,1,1,53.24,2
2022-01-06,1,0,3,3,211,182,92.66,5,1,1,91.48,0
2022-01-06,0,0,2,3,211,208,98.6,5,3,0,98.28,2
2022-01-06,4,0,1,1,468,45,38.87,5,3,0,34.4,1
2022-01-06,3,0,4,3,470,415,92.11,15,0,0,96.41,1
2022-01-06,2,0,4,0,79,73,70.51,10,3,0,70.13,0
2022-01-06,2,0,2,2,206,133,31.11,0,3,0,31.03,3
2022-01-06,1,0,1,1,221,159,17.41,0,0,0,16.86,3
2022-01-06,4,0,4,3,105,21,83.81,0,1,0,86.92,2
2022-01-06,3,0,2,0,167,107,79.76,20,3,0,74.94,2
2022-01-06,2,0,4,0,310,36,89.42,15,0,1,92.2,0
2022-01-06,1,0,2,0,291,224,77.7,20,3,0,80.51,1
2022-01-06,0,0,4,2,403,259,15.22,10,3,0,17.12,0
2022-01-06,4,0,0,3,182,34,73.12,20,3,0,71.73,2
2022-01-06,3,0,4,1,476,72,74.17,5,3,0,77.81,0
2022-01-06,2,0,1,2,441,84,67.63,10,1,1,67.07,3
2022-01-06,1,0,0,1,157,46,12.94,15,3,1,8.49,3
2022-01-06,0,0,4,3,195,173,55.13,15,3,0,52.38,3
2022-01-06,0,0,3,3,190,6,56.87,20,0,0,56.37,1
2022-01-06,3,0,0,3,423,155,40.22,0,2,0,42.93,2
2022-01-06,4,0,2,2,266,133,58.43,20,1,0,57.57,1
2022-01-06,2,0,4,0,151,111,92.7,0,1,0,94.1,2
2022-01-06,4,0,1,3,107,8,63.75,15,3,1,64.83,0
2022-01-06,1,0,4,3,479,341,31.19,20,0,1,26.59,1
2022-01-06,0,0,0,2,311,237,89.58,5,1,0,91.4,1
2022-01-06,4,0,2,3,101,23,30.18,15,0,1,26.91,2
2022-01-06,3,0,3,0,310,280,20.82,0,0,0,17.27,3
2022-01-06,2,0,4,2,126,57,21.01,15,1,1,24.33,1
2022-01-06,0,0,1,3,327,36,32.68,5,2,1,34.71,2
2022-01-06,4,0,2,2,352,151,40.39,10,1,1,42.86,0
2022-01-06,3,0,0,0,149,145,57.04,5,3,1,61.4,0
2022-01-06,2,0,0,0,379,79,45.53,10,3,1,41.33,1
2022-01-06,1,0,4,3,495,258,37.32,20,0,0,41.5,1
2022-01-06,1,0,3,3,117,42,31.79,5,2,0,29.67,0
2022-01-06,4,0,2,0,267,115,60.02,5,2,1,65.01,3
2022-01-06,3,0,0,1,150,4,71.83,15,3,1,73.52,2
2022-01-06,2,0,3,2,371,65,15.92,10,3,0,13.49,1
2022-01-06,1,0,0,3,120,92,17.8,5,0,1,16.51,2
2022-01-06,0,0,1,1,462,105,64.86,5,1,0,65.06,3
2022-01-06,4,0,4,3,154,76,48.57,20,3,0,46.89,0
2022-01-06,3,0,0,3,196,70,61.07,10,3,1,63.84,2
2022-01-06,2,0,3,2,351,283,41.62,15,2,1,42.04,3
2022-01-06,1,0,3,0,433,190,64.58,0,2,1,66.49,3
2022-01-06,0,0,4,2,311,311,36.96,0,0,0,40.26,1
2022-01-06,0,0,3,2,91,52,80.46,20,1,0,83.16,2
2022-01-07,0,0,4,2,358,29,64.4,15,3,1,61.19,0
2022-01-07,1,0,3,1,289,27,84.12,5,2,0,80.38,2
2022-01-07,2,0,4,1,122,20,85.8,0,1,0,90.7,1
2022-01-07,3,0,4,2,452,179,76.97,15,0,0,78.32,2
2022-01-07,3,0,3,0,425,329,78.18,15,0,0,76.71,2
2022-01-07,0,0,1,0,210,194,91.91,5,1,1,90.84,0
2022-01-07,1,0,0,0,307,93,53.95,5,1,0,49.11,3
2022-01-07,2,0,0,2,443,249,31.22,5,1,0,35.29,0
2022-01-07,4,0,4,2,132,6,60.36,5,1,1,59.95,1
2022-01-07,4,0,1,1,275,92,32.75,10,1,1,33.3,1
2022-01-07,3,0,4,1,56,39,46.26,20,1,0,48.81,0
2022-01-07,4,0,1,2,283,204,62.24,10,0,1,60.31,2
2022-01-07,0,0,4,2,145,104,92.92,0,2,0,97.59,3
2022-01-07,4,0,2,1,101,29,33.94,10,0,1,29.22,1
2022-01-07,3,0,2,2,64,38,60.92,5,3,1,62.16,2
2022-01-07,2,0,1,2,470,7,26.82,15,1,1,31.37,2
2022-01-07,1,0,0,2,328,308,49.17,15,1,0,51.41,0
2022-01-07,0,0,1,0,119,15,61.17,20,2,1,62.84,2
2022-01-07,4,0,1,0,306,32,86.22,15,1,0,85.48,0
2022-01-07,3,0,3,3,387,320,93.31,20,1,1,90.89,1
2022-01-07,2,0,4,1,375,202,82.49,0,0,1,79.91,1
2022-01-07,4,0,1,0,173,170,16.1,0,0,1,16.47,1
2022-01-07,1,0,4,2,340,314,47.51,10,2,0,50.09,2
2022-01-07,0,0,0,3,381,238,74.25,15,1,0,78.42,2
2022-01-07,2,0,2,3,124,0,28.52,15,1,1,27.62,3
2022-01-07,2,0,3,0,430,204,59.88,0,3,0,57.75,3
2022-01-07,3,0,2,0,358,16,98.1,20,2,0,98.5,2
2022-01-07,2,0,2,0,401,284,99.34,20,0,1,103.33,0
2022-01-07,1,0,0,3,124,15,71.45,5,0,1,76.26,1
2022-01-07,0,0,4,0,182,153,40.65,15,0,1,42.0,0
2022-01-07,4,0,3,0,326,88,26.87,15,2,1,29.52,2
2022-01-07,3,0,4,0,382,259,39.99,15,0,1,35.69,2
2022-01-07,2,0,0,1,308,44,94.52,15,3,0,91.45,0
2022-01-07,1,0,0,3,252,16,72.49,5,1,0,71.06,1
2022-01-07,0,0,4,2,152,87,37.08,20,1,0,32.6,3
2022-01-07,4,0,2,1,209,108,91.33,0,1,0,91.29,2
2022-01-07,3,0,4,0,214,179,28.59,15,0,0,24.03,2
2022-01-07,1,0,0,2,464,94,99.99,5,3,0,102.21,3
2022-01-07,1,0,1,3,388,385,83.57,15,2,1,86.75,1
2022-01-07,0,0,0,2,469,315,37.8,15,0,1,35.55,3
2022-01-07,4,0,4,3,369,25,21.29,5,1,0,16.71,3
2022-01-07,3,0,2,2,83,31,50.86,10,1,0,48.17,1
2022-01-07,2,0,1,0,130,69,75.53,15,1,0,77.62,1
2022-01-07,1,0,0,1,190,38,23.01,20,3,0,18.76,2
2022-01-07,0,0,1,0,426,10,94.22,0,3,0,95.15,3
2022-01-07,4,0,4,3,85,32,13.68,15,1,0,15.35,3
2022-01-07,3,0,3,2,199,198,12.22,10,0,1,11.25,0
2022-01-07,1,0,2,2,160,101,45.14,5,2,1,42.12,2
2022-01-07,0,0,0,2,101,77,34.73,5,0,0,32.96,2
2022-01-07,2,0,4,1,444,168,79.47,20,1,0,77.09,3
2022-01-07,3,0,0,1,267,151,93.44,10,2,0,93.21,0
2022-01-07,1,0,1,1,149,62,54.11,5,2,0,57.49,0
2022-01-07,0,0,4,3,185,19,23.93,10,1,1,25.74,0
2022-01-07,4,0,0,1,168,18,37.77,5,0,0,33.82,1
2022-01-07,3,0,1,1,424,220,28.56,10,1,1,32.17,2
2022-01-07,2,0,3,2,179,44,47.54,20,3,0,43.02,3
2022-01-07,1,0,0,3,192,155,77.07,5,0,1,78.24,2
2022-01-07,0,0,3,2,376,358,46.43,0,1,1,50.45,1
2022-01-07,4,0,0,3,258,9,77.74,0,3,0,80.71,2
2022-01-07,2,0,2,1,417,416,37.23,0,3,0,35.63,0
2022-01-07,1,0,2,2,368,29,26.72,20,2,0,31.55,3
2022-01-07,2,0,3,2,363,154,27.53,0,2,0,29.13,3
2022-01-07,0,0,3,1,348,141,46.7,10,2,1,50.28,2
2022-01-07,3,0,1,1,324,235,20.92,15,3,1,20.35,0
2022-01-07,2,0,0,0,315,8,80.57,5,3,1,82.34,1
2022-01-07,1,0,3,3,73,63,21.02,5,3,0,22.69,0
2022-01-07,0,0,1,0,216,203,19.93,0,3,0,24.88,0
2022-01-07,4,0,0,0,208,204,31.82,10,0,1,33.04,0
2022-01-07,3,0,1,0,147,45,54.34,0,1,1,53.68,0
2022-01-07,2,0,0,1,366,6,42.12,0,3,0,46.51,1
2022-01-07,1,0,2,0,294,48,20.51,20,2,1,17.82,3
2022-01-07,4,0,1,1,118,58,93.13,15,2,0,95.17,1
2022-01-07,0,0,2,3,101,16,27.53,5,1,1,27.08,0
2022-01-07,4,0,1,2,62,13,47.48,15,0,0,43.88,3
2022-01-07,3,0,0,3,198,130,55.37,20,2,1,57.62,0
2022-01-07,3,0,0,3,339,116,76.54,20,0,0,73.38,1
2022-01-07,0,0,3,0,374,254,13.91,5,1,0,10.4,1
2022-01-07,2,0,4,2,288,275,21.95,5,1,1,22.88,3
2022-01-07,4,0,1,0,398,38,50.76,10,2,1,55.13,1
2022-01-07,0,0,0,2,97,12,72.38,10,0,1,75.36,2
2022-01-07,4,0,2,2,93,42,41.15,10,2,1,41.91,3
2022-01-07,3,0,2,1,429,415,43.77,15,2,1,43.04,1
2022-01-07,2,0,2,2,286,245,21.56,20,1,1,19.75,0
2022-01-07,1,0,4,0,257,181,82.75,15,0,0,78.64,1
2022-01-07,0,0,1,2,315,276,36.82,20,0,0,41.07,1
2022-01-07,4,0,3,0,251,84,70.07,15,0,0,74.16,2
2022-01-07,3,0,1,0,92,79,60.52,10,0,1,58.82,1
2022-01-07,2,0,2,1,457,57,77.96,5,2,1,74.81,2
2022-01-07,1,0,2,3,346,236,90.18,10,1,0,86.44,3
2022-01-07,2,0,2,0,313,199,95.01,10,2,1,96.47,1
2022-01-07,0,0,3,0,479,178,33.11,5,1,0,30.79,3
2022-01-07,4,0,3,0,248,41,87.93,0,1,1,83.86,0
2022-01-07,3,0,1,0,368,107,23.56,5,1,0,22.12,1
2022-01-07,2,0,3,0,123,49,37.31,20,2,1,35.67,2
2022-01-07,1,0,4,2,155,97,59.2,0,3,1,57.39,2
2022-01-07,0,0,2,0,429,310,70.64,15,0,0,73.95,0
2022-01-07,4,0,1,0,313,158,21.7,0,3,0,22.46,2
2022-01-07,3,0,4,1,486,10,63.97,0,1,0,63.82,3
2022-01-07,1,0,0,2,476,308,52.18,10,1,1,52.38,2
2022-01-07,1,0,4,2,478,270,54.87,10,1,1,52.1,3
2022-01-08,0,0,4,2,70,20,87.49,10,3,0,84.92,3
2022-01-08,1,0,4,1,400,212,65.21,10,2,1,67.53,0
2022-01-08,2,0,0,2,151,25,45.08,5,0,1,41.25,3
2022-01-08,3,0,3,2,279,132,58.16,5,0,1,54.36,2
2022-01-08,2,0,3,2,294,245,94.53,10,1,0,95.69,3
2022-01-08,0,0,3,1,110,15,62.27,5,1,1,66.7,2
2022-01-08,1,0,2,0,396,130,74.4,5,3,0,74.42,0
2022-01-08,2,0,0,3,309,297,29.74,10,3,1,33.09,2
2022-01-08,3,0,3,2,107,45,17.59,20,0,0,22.38,3
2022-01-08,4,0,2,1,145,45,48.16,10,2,0,48.27,1
2022-01-08,4,0,1,0,374,208,25.4,10,1,1,21.02,0
2022-01-08,4,0,0,2,233,229,49.43,15,2,0,51.47,1
2022-01-08,2,0,3,2,246,13,96.27,15,1,0,99.88,1
2022-01-08,1,0,4,2,340,201,28.69,0,3,1,30.62,3
2022-01-08,0,0,2,2,131,90,36.14,5,2,0,35.11,0
2022-01-08,3,0,3,1,174,36,50.49,10,3,1,52.8,0
2022-01-08,2,0,4,1,61,20,28.39,15,0,0,29.91,2
2022-01-08,1,0,0,2,353,323,33.81,10,3,1,36.2,1
2022-01-08,0,0,0,3,427,109,14.45,15,2,0,9.84,1
2022-01-08,4,0,2,2,144,26,21.72,0,0,0,19.36,2
2022-01-08,3,0,4,2,132,71,16.05,15,1,1,12.36,1
2022-01-08,4,0,4,1,498,220,60.42,15,0,0,56.07,0
2022-01-08,3,0,3,1,309,168,51.4,5,2,0,47.53,1
2022-01-08,0,0,3,3,397,185,59.79,10,0,1,62.67,3
2022-01-08,4,0,0,2,265,76,10.96,20,1,0,14.52,2
2022-01-08,2,0,2,3,135,8,69.53,15,2,1,74.01,0
2022-01-08,1,0,1,1,51,32,18.72,20,2,1,14.54,1
2022-01-08,3,0,2,1,98,57,53.79,0,2,0,55.47,2
2022-01-08,2,0,3,1,312,260,22.4,0,3,1,17.45,1
2022-01-08,1,0,2,0,449,377,85.82,15,2,0,86.83,2
2022-01-08,0,0,0,0,470,337,49.55,0,1,0,52.76,1
2022-01-08,4,0,4,2,305,84,84.57,0,1,1,88.15,1
2022-01-08,3,0,3,1,429,40,54.31,15,2,0,54.77,2
2022-01-08,2,0,3,2,84,19,87.44,15,2,0,91.32,2
2022-01-08,1,0,1,2,378,266,27.09,15,0,1,27.38,3
2022-01-08,0,0,2,3,399,177,90.41,10,3,1,88.95,3
2022-01-08,1,0,0,0,297,8,31.07,0,0,1,31.96,0
2022-01-08,4,0,3,2,348,317,57.47,5,2,0,54.0,2
2022-01-08,2,0,2,1,442,63,15.19,5,3,0,11.73,1
2022-01-08,1,0,0,1,266,210,10.81,5,3,1,14.31,0
2022-01-08,0,0,2,1,195,169,71.03,0,1,1,73.41,2
2022-01-08,4,0,0,2,112,83,32.3,15,2,1,31.31,0
2022-01-08,3,0,2,1,279,149,91.77,20,2,0,91.97,3
2022-01-08,2,0,2,3,230,18,30.77,5,2,1,35.03,3
2022-01-08,1,0,3,1,359,335,22.95,0,2,0,22.25,0
2022-01-08,0,0,0,2,358,79,57.86,10,1,0,61.61,2
2022-01-08,4,0,1,3,173,25,10.48,10,3,0,7.77,1
2022-01-08,3,0,0,2,385,316,92.77,10,2,1,94.55,3
2022-01-08,3,0,2,3,148,24,10.86,0,1,0,10.26,0
2022-01-08,0,0,2,2,291,263,55.11,20,3,1,55.66,0
2022-01-08,2,0,1,1,57,15,24.62,15,2,1,23.89,3
2022-01-08,3,0,2,0,154,99,38.52,5,0,1,35.08,1
2022-01-08,1,0,4,3,104,11,55.88,15,2,1,58.93,3
2022-01-08,0,0,0,2,425,182,48.37,10,1,1,49.99,0
2022-01-08,4,0,3,2,301,88,96.58,10,1,0,92.84,2
2022-01-08,3,0,4,2,479,374,31.21,0,1,0,27.87,0
2022-01-08,2,0,4,0,310,225,59.36,0,2,0,57.13,3
2022-01-08,1,0,0,1,222,146,41.92,10,1,0,37.71,1
2022-01-08,0,0,2,3,264,27,78.31,15,3,1,78.74,1
2022-01-08,4,0,0,1,244,23,96.8,20,0,1,99.63,1
2022-01-08,3,0,3,3,497,80,89.12,15,0,0,84.12,0
2022-01-08,0,0,1,3,238,123,70.68,10,1,0,66.75,2
2022-01-08,4,0,1,3,391,174,47.29,0,0,1,46.33,3
2022-01-08,3,0,3,0,106,44,62.17,5,2,0,60.73,2
2022-01-08,2,0,1,3,151,127,41.34,0,1,1,45.2,0
2022-01-08,1,0,2,1,315,81,39.26,0,2,1,35.53,2
2022-01-08,0,0,1,3,498,315,78.14,15,2,0,76.05,0
2022-01-08,4,0,2,2,444,55,12.02,5,0,0,10.08,1
2022-01-08,3,0,1,2,259,35,49.07,0,2,1,47.58,3
2022-01-08,2,0,0,3,373,357,79.57,0,2,1,76.89,0
2022-01-08,1,0,2,3,293,139,81.49,15,2,0,84.57,1
2022-01-08,0,0,4,1,388,351,96.51,20,2,1,99.35,1
2022-01-08,4,0,3,3,316,206,26.36,20,0,0,28.0,0
2022-01-08,2,0,2,1,219,8,82.87,0,2,0,84.35,2
2022-01-08,3,0,0,0,117,52,25.7,5,0,0,21.1,2
2022-01-08,1,0,4,0,250,151,89.35,20,1,0,93.92,0
2022-01-08,0,0,3,0,191,91,76.77,10,1,1,75.3,0
2022-01-08,2,0,0,3,158,90,79.13,0,0,1,79.06,2
2022-01-08,4,0,4,2,430,105,58.23,10,0,0,58.35,3
2022-01-08,1,0,3,1,458,37,23.49,5,3,0,26.99,1
2022-01-08,0,0,2,1,244,191,11.27,10,2,1,15.23,2
2022-01-08,4,0,4,3,96,43,92.82,10,1,0,94.3,2
2022-01-08,3,0,1,1,429,402,23.87,10,3,1,28.8,0
2022-01-08,2,0,4,2,198,51,27.12,10,3,1,26.1,1
2022-01-08,0,0,1,3,233,6,37.36,15,0,0,35.27,0
2022-01-08,4,0,3,2,125,79,52.33,0,1,1,54.7,2
2022-01-08,3,0,1,2,381,193,27.83,5,3,1,25.99,0
2022-01-08,2,0,0,1,103,45,80.21,20,2,1,80.96,2
2022-01-08,1,0,3,2,421,51,91.26,15,0,0,94.05,0
2022-01-08,2,0,4,0,418,35,40.51,0,0,0,41.02,1
2022-01-08,0,0,3,1,499,308,35.65,15,0,1,39.74,2
2022-01-08,4,0,3,2,108,83,47.63,10,0,1,48.88,2
2022-01-08,3,0,3,2,227,179,19.37,0,1,0,20.96,3
2022-01-08,2,0,0,1,368,31,80.12,0,1,1,76.94,0
